typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20040101","2004","52","2004","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1209","Seeds, fruit and spores; of a kind used for sowing","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4749761","false","-1","N/A",,"false","4749761","false",,"false",,"16403870","16403870","0","true","false",
"C","A","20040101","2004","52","2004","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1213","Cereal straw and husks, unprepared; whether or not chopped, ground, pressed or in the form of pellets","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1042738","false","-1","N/A",,"false","1042738","false",,"false",,"603257","603257","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","969651","false","-1","N/A",,"false","969651","false",,"false",,"1069057","1069057","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1202","Ground-nuts; not roasted or otherwise cooked, whether or not shelled or broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40509","false","-1","N/A",,"false","40509","false",,"false",,"57393","57393","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1204","Oil seeds; linseed, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162408","false","-1","N/A",,"false","162408","false",,"false",,"143935","143935","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1206","Sunflower seeds; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18977","false","-1","N/A",,"false","18977","false",,"false",,"38912","38912","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1207","Oil seeds and oleaginous fruits, others n.e.s. in chapter 12; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","690969398","false","-1","N/A",,"false","690969398","false",,"false",,"19058589","19058589","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1208","Flours and meals of oil seeds or oleaginous fruits; other than those of mustard","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","163933","false","-1","N/A",,"false","163933","false",,"false",,"168332","168332","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1209","Seeds, fruit and spores; of a kind used for sowing","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1098409","true","-1","N/A",,"false","1098409","true",,"false",,"13312847","13312847","6","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H2","HS","true","1213","Cereal straw and husks, unprepared; whether or not chopped, ground, pressed or in the form of pellets","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","621165","false","-1","N/A",,"false","621165","false",,"false",,"501847","501847","0","true","false",
