typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","21","Miscellaneous edible preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"74992000","74992000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2101","Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and extracts, essences and concentrates thereof","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3727155","false","-1","N/A",,"false","3727155","false",,"false",,"12769000","12769000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2102","Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13343194","false","-1","N/A",,"false","13343194","false",,"false",,"16244000","16244000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2103","Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15769090","false","-1","N/A",,"false","15769090","false",,"false",,"16030000","16030000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2104","Soups and broths and preparations therefor; homogenised composite food preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3678176","false","-1","N/A",,"false","3678176","false",,"false",,"7071000","7071000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2105","Ice cream and other edible ice; whether or not containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","216006","false","-1","N/A",,"false","151159","false",,"false",,"202000","202000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2106","Food preparations not elsewhere specified or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8785377","false","-1","N/A",,"false","8785377","false",,"false",,"22676000","22676000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","21","Miscellaneous edible preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"89160000","89160000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2101","Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and extracts, essences and concentrates thereof","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4262943","false","-1","N/A",,"false","4262943","false",,"false",,"14756000","14756000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2102","Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10279407","false","-1","N/A",,"false","10279407","false",,"false",,"19222000","19222000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2103","Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18496376","false","-1","N/A",,"false","18496376","false",,"false",,"22064000","22064000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2104","Soups and broths and preparations therefor; homogenised composite food preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3737257","false","-1","N/A",,"false","3737257","false",,"false",,"9018000","9018000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2105","Ice cream and other edible ice; whether or not containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","845486","false","-1","N/A",,"false","591663","false",,"false",,"910000","910000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","2106","Food preparations not elsewhere specified or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9426550","false","-1","N/A",,"false","9426550","false",,"false",,"23190000","23190000","0","true","false",
