period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1990,04,36930064,7908947895,26344665088,5506762919445,0.9760342177385103,FALSE,04
1990,0402,1645,2528642081,26344665088,5506762919445,1.359822549591709e-4,FALSE,04
1990,0403,97,265905158,26344665088,5506762919445,7.62515488988963e-5,FALSE,04
1990,0404,1430,142174163,26344665088,5506762919445,0.0021024179449770416,FALSE,04
1990,0405,4043,982059489,26344665088,5506762919445,8.605371869467221e-4,FALSE,04
1990,0406,3086,2921238373,26344665088,5506762919445,2.2081705952509454e-4,FALSE,04
1990,0407,7128,148120591,26344665088,5506762919445,0.010059026500546672,FALSE,04
1990,0410,9991,28486991,26344665088,5506762919445,0.07331048253722874,FALSE,04
1991,04,50825704,9092255867,26956705792,7665683262709,1.5896291060406307,TRUE,04
1991,0402,2049867,2903084314,26956705792,7665683262709,0.2007937019848268,FALSE,04
1991,0403,5399,331255525,26956705792,7665683262709,0.004634834690536135,FALSE,04
1991,0404,359,230682204,26956705792,7665683262709,4.4255210260023525e-4,FALSE,04
1991,0405,786,1311950814,26956705792,7665683262709,1.7036839997420724e-4,FALSE,04
1991,0406,14854,2924807469,26956705792,7665683262709,0.0014442094701656214,FALSE,04
1991,0407,3412,264737178,26956705792,7665683262709,0.0036650351096111223,FALSE,04
1991,0410,561,41094224,26956705792,7665683262709,0.003882094735649212,FALSE,04
1992,04,39828000,17025648615,184779539480,9822734094946,0.12435502519213262,FALSE,04
1992,0402,1336000,5294678993,184779539480,9822734094946,0.013413599362865966,FALSE,04
1992,0403,30000,510237314,184779539480,9822734094946,0.003125557884502198,FALSE,04
1992,0404,7000,421056446,184779539480,9822734094946,8.83763837701661e-4,FALSE,04
1992,0405,133000,2442939343,184779539480,9822734094946,0.0028941261975138862,FALSE,04
1992,0406,220000,5950696251,184779539480,9822734094946,0.001965320596357799,FALSE,04
1992,0407,67000,783961346,184779539480,9822734094946,0.004543166570977634,FALSE,04
1992,0410,2000,61648183,184779539480,9822734094946,0.0017245993659860976,FALSE,04
1993,04,41691000,17667944852,207545660288,11315396833376,0.12865077587969842,FALSE,04
1993,0401,74000,1466882938,207545660288,11315396833376,0.0027503780610114888,FALSE,04
1993,0402,7211000,5541321853,207545660288,11315396833376,0.07094768878868365,FALSE,04
1993,0403,36000,452642329,207545660288,11315396833376,0.004336141725606774,FALSE,04
1993,0404,69000,380951098,207545660288,11315396833376,0.009874974744508365,FALSE,04
1993,0405,55000,2646915764,207545660288,11315396833376,0.0011328664141614152,FALSE,04
1993,0406,67000,5929495650,207545660288,11315396833376,6.160460544398767e-4,FALSE,04
1993,0407,393000,761418175,207545660288,11315396833376,0.028140087511855483,FALSE,04
