_id,pais_de_origen,sector_subsector_rama,anio,trimestre,fecha,millones_de_dolares,fn_millones_de_dolares
167207,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
168595,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
168733,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
6208,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
7415,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
489748,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
393924,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,C,
393040,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
392859,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
391835,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,C,
390635,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
193936,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
194941,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
195152,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
195637,"Corea, República de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
195864,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,C,
197774,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
197902,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
198014,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
199243,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,C,
199858,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
200508,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,C,
489567,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
488543,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
488285,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
389721,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,C,
388568,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,C,
387609,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
387352,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
231860,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
225653,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
226172,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
71246,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008,1,2008-03-01,0,0.0
72262,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008,1,2008-03-01,0,0.0
451305,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
550460,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
426621,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
426483,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
551815,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
552085,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
553015,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
554220,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
554039,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
555427,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
230655,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,C,
230250,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
230138,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
227388,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,C,
226864,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,C,
233442,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
233067,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
232426,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
232094,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,1,2013-03-01,0,0.0
96709,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
96979,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
97920,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,C,
555565,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
201206,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
200190,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
522550,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,1,2022-03-01,0,0.0
489107,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
489031,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
517997,"Corea, República de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,1,2022-03-01,0,0.0
517512,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,1,2022-03-01,0,0.0
199443,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
198983,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,C,
516766,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,1,2022-03-01,C,
198907,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
198419,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
198161,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
197219,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,C,
197026,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
194628,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,C,
193687,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
193417,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,1,2012-03-01,0,0.0
168272,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
167954,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
165253,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,C,
162916,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
100781,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
101066,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
102199,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
103150,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
104123,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
104261,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,1,2009-03-01,0,0.0
425276,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
520,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
162705,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
161700,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,1,2011-03-01,0,0.0
136734,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
135718,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
134511,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,C,
134435,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
133542,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
133430,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
133302,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
132169,Estados Unidos de América,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,-6.249422,-6.249422
131833,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
130680,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
130469,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
129464,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,1,2010-03-01,0,0.0
425095,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
1736,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
424071,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
2221,"Corea, República de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
422871,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
2889,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0.042879,0.042879
421957,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
420804,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
3225,Estados Unidos de América,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,-3.1903820000000001,-3.190382
3803,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
419845,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
4358,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
419588,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,1,2019-03-01,0,0.0
394385,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
394247,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
520134,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,1,2022-03-01,0,0.0
5827,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
393274,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
491093,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
6442,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
6774,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
392323,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
391190,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
521603,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,1,2022-03-01,0,0.0
7553,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,1,2006-03-01,0,0.0
390905,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
490632,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
488138,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
488026,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
487898,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
485988,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,C,
485761,"Corea, República de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
390057,Estados Unidos de América,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,7.0806703799999973,7.080670379999996
389053,"Corea, República de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,C,
388798,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
387822,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,C,
580519,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
581460,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,C,
581773,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,C,
582696,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
583858,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
584734,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
584846,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
584993,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
585815,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,C,
586075,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,C,
587022,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
588038,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1,2024-03-01,0,0.0
484752,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,C,
483811,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,0,0.0
483541,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,C,
459094,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
458078,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
457131,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,C,
456871,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
387770,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
386833,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,1,2018-03-01,0,0.0
362149,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,C,
362011,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,0,0.0
361038,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,0,0.0
360087,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,0,0.0
358669,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,0,0.0
357821,Estados Unidos de América,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,32.924602095202047,32.92460209520205
356562,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,0,0.0
355586,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,C,
355534,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,0,0.0
355373,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,1,2017-03-01,0,0.0
456795,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
455902,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
329913,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,C,
329775,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
328802,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
328568,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
326433,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
325249,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
324326,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
323350,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
323298,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
323137,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,1,2016-03-01,0,0.0
297539,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
296566,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
32756,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,0,0.0
33013,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,0,0.0
33972,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,0,0.0
35125,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,C,
36039,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,0,0.0
37239,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,0,0.0
38263,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,0,0.0
38444,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,0,0.0
39328,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,1,2007-03-01,C,
522218,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,1,2022-03-01,0,0.0
489367,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1,2021-03-01,C,
455790,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
455662,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
453752,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
453525,"Corea, República de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
452516,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
548532,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
548950,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
549002,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,C,
451575,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,1,2020-03-01,0,0.0
549537,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,C,
549978,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1,2023-03-01,0,0.0
296332,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
295127,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
294197,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
293013,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,C,
292090,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
291860,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
291062,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
290901,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,1,2015-03-01,0,0.0
265441,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,1,2014-03-01,0,0.0
264330,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,1,2014-03-01,0,0.0
263455,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,1,2014-03-01,0,0.0
263379,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,1,2014-03-01,0,0.0
