period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1992,05,17150000,2000149788,184779539480,9822734094946,0.4558060771019898,FALSE,05
1992,0501,16000,3361850,184779539480,9822734094946,0.252999788368892,FALSE,05
1992,0502,14000,76549445,184779539480,9822734094946,0.009722198785529594,FALSE,05
1992,0503,299000,17238953,184779539480,9822734094946,0.92201674827591,FALSE,05
1992,0504,13232000,826384568,184779539480,9822734094946,0.8511807652277245,FALSE,05
1992,0505,3000,315729502,184779539480,9822734094946,5.051084075570245e-4,FALSE,05
1992,0506,56000,139615325,184779539480,9822734094946,0.02132227020814411,FALSE,05
1992,0507,2000,62298597,184779539480,9822734094946,0.0017065940877608356,FALSE,05
1992,0508,1144000,82727890,184779539480,9822734094946,0.7351104289587114,FALSE,05
1992,0510,739000,68581841,184779539480,9822734094946,0.5728142409921618,FALSE,05
1993,05,15897000,2055007130,207545660288,11315396833376,0.4217527991958805,FALSE,05
1993,0501,2000,4047508,207545660288,11315396833376,0.02694005092561109,FALSE,05
1993,0502,109000,61809955,207545660288,11315396833376,0.09614444638374346,FALSE,05
1993,0503,1015000,16637765,207545660288,11315396833376,3.326037863752901,TRUE,05
1993,0504,12047000,824435109,207545660288,11315396833376,0.7966701858817762,FALSE,05
1993,0506,33000,149795659,207545660288,11315396833376,0.012010769832055023,FALSE,05
1993,0507,232000,82874007,207545660288,11315396833376,0.1526250361039128,FALSE,05
1993,0508,977000,82674112,207545660288,11315396833376,0.6442896537797496,FALSE,05
1993,0510,342000,66219503,207545660288,11315396833376,0.281576445095804,FALSE,05
1994,05,14359925,2709906548,242474249720,15033279859979,0.328538277239569,FALSE,05
1994,0502,111093,97363992,242474249720,15033279859979,0.0707418545506325,FALSE,05
1994,0503,1183417,20077568,242474249720,15033279859979,3.6543893487836816,TRUE,05
1994,0504,10952206,993011695,242474249720,15033279859979,0.6838098600095879,FALSE,05
1994,0505,90,583369856,242474249720,15033279859979,9.565036755262785e-6,FALSE,05
1994,0506,212581,154591170,242474249720,15033279859979,0.08525657460295327,FALSE,05
1994,0507,5191,114187399,242474249720,15033279859979,0.002818518998136981,FALSE,05
1994,0508,630476,93799936,242474249720,15033279859979,0.4167293947746774,FALSE,05
1995,05,13566000,3263489296,318162623824,18689760662247,0.24418793404597805,FALSE,05
1995,0502,117000,129058419,318162623824,18689760662247,0.053254229009546336,FALSE,05
1995,0503,1314000,21301755,318162623824,18689760662247,3.62355251860073,TRUE,05
1995,0504,9351000,1243215543,318162623824,18689760662247,0.44184119644627246,FALSE,05
1995,0506,399000,208013419,318162623824,18689760662247,0.11267722008490504,FALSE,05
1995,0507,263000,101628179,318162623824,18689760662247,0.15201840972143668,FALSE,05
1995,0508,501000,107707946,318162623824,18689760662247,0.27324017972067605,FALSE,05
1996,05,13986921,3481493099,382644673469,19955898450558,0.20952323763850908,FALSE,05
1996,0502,226852,119543478,382644673469,19955898450558,0.09896744046884427,FALSE,05
1996,0503,1988243,23344052,382644673469,19955898450558,4.441900574119825,TRUE,05
1996,0504,8578753,1393098697,382644673469,19955898450558,0.3211573685780007,FALSE,05
1996,0505,5,572519521,382644673469,19955898450558,4.5546532378917876e-7,FALSE,05
1996,0506,684432,235922537,382644673469,19955898450558,0.15129915053960996,FALSE,05
1996,0507,329694,101971744,382644673469,19955898450558,0.16861911660384557,FALSE,05
1996,0508,310495,101259905,382644673469,19955898450558,0.15991629099988777,FALSE,05
1997,05,16007208,3601615993,440187616975,20833416309207,0.21034919451195788,FALSE,05
1997,0502,142546,141387678,440187616975,20833416309207,0.04771623228459027,FALSE,05
1997,0503,2527014,21863907,440187616975,20833416309207,5.470191719855826,TRUE,05
1997,0504,10644809,1408095141,440187616975,20833416309207,0.35779028545884584,FALSE,05
1997,0505,7343,737905547,440187616975,20833416309207,4.709723643046319e-4,FALSE,05
1997,0506,860902,247893337,440187616975,20833416309207,0.1643658288900211,FALSE,05
1997,0507,68779,92458709,440187616975,20833416309207,0.035207136437826206,FALSE,05
1997,0508,371283,72262580,440187616975,20833416309207,0.24317239523588977,FALSE,05
1998,05,21144632,3534449662,469301386869,21012298624726,0.2678551846277858,FALSE,05
1998,0502,123410,146022564,469301386869,21012298624726,0.037840085505760776,FALSE,05
1998,0503,2760337,21032719,469301386869,21012298624726,5.876089660579885,TRUE,05
1998,0504,13163717,1457172573,469301386869,21012298624726,0.4044727570975659,FALSE,05
1998,0505,3803,614266039,469301386869,21012298624726,2.7719892838242626e-4,FALSE,05
1998,0506,223468,232497730,469301386869,21012298624726,0.04303465759437461,FALSE,05
1998,0507,25782,63105723,469301386869,21012298624726,0.018292353433738938,FALSE,05
1998,0508,301397,58661160,469301386869,21012298624726,0.23004352044712487,FALSE,05
1998,0510,3,107325634,469301386869,21012298624726,1.2515249695370168e-6,FALSE,05
1999,05,17029460,3239953447,545051238195,21788133129929,0.21010906801199397,FALSE,05
1999,0502,242201,123428373,545051238195,21788133129929,0.07844108953429758,FALSE,05
1999,0503,3131998,21914443,545051238195,21788133129929,5.713125036629764,TRUE,05
1999,0504,7511750,1363044273,545051238195,21788133129929,0.2202996732274607,FALSE,05
1999,0505,3,583528165,545051238195,21788133129929,2.0551433567268378e-7,FALSE,05
1999,0506,209763,183844131,545051238195,21788133129929,0.04561018199426959,FALSE,05
1999,0507,18286,65804730,545051238195,21788133129929,0.011108215425048062,FALSE,05
1999,0508,399202,57098420,545051238195,21788133129929,0.2794803685447888,FALSE,05
1999,0510,18139,68230990,545051238195,21788133129929,0.01062708997878362,FALSE,05
2000,05,15015521,3408063933.4940004,665177358120,25175799852569.816,0.1667548567977999,FALSE,05
2000,0501,3528,6578770.283,665177358120,25175799852569.816,0.020296898215384752,FALSE,05
2000,0502,50953,134741067.15,665177358120,25175799852569.816,0.014312503178147588,FALSE,05
