period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1992,16,50578000,7656162850,184779539480,9822734094946,0.3511793712047538,FALSE,16
1992,1601,3000,583703191,184779539480,9822734094946,2.732169849898806e-4,FALSE,16
1992,1602,937000,2296840570,184779539480,9822734094946,0.021686389191803428,FALSE,16
1992,1604,6519000,2843331786,184779539480,9822734094946,0.12187986043268097,FALSE,16
1992,1605,43119000,1836040842,184779539480,9822734094946,1.248431878904899,TRUE,16
1993,16,45557000,8977761115,207545660288,11315396833376,0.27665798188184004,FALSE,16
1993,1601,44000,666668531,207545660288,11315396833376,0.003598312301499652,FALSE,16
1993,1602,1428000,2657302163,207545660288,11315396833376,0.029298365927781116,FALSE,16
1993,1603,59000,71882888,207545660288,11315396833376,0.044748927080303716,FALSE,16
1993,1604,4649000,3331779632,207545660288,11315396833376,0.07607455309979716,FALSE,16
1993,1605,39377000,2171995700,207545660288,11315396833376,0.988416068466406,FALSE,16
1994,16,49542308,11247145180,242474249720,15033279859979,0.2731002212806466,FALSE,16
1994,1601,199870,1075693023,242474249720,15033279859979,0.011519864713873442,FALSE,16
1994,1602,1949203,3328849025,242474249720,15033279859979,0.03630371678440485,FALSE,16
1994,1603,156898,62658239,242474249720,15033279859979,0.15524847430501976,FALSE,16
1994,1604,4420038,4133958050,242474249720,15033279859979,0.06629000565095444,FALSE,16
1994,1605,42816296,2645986786,242474249720,15033279859979,1.0032508615151225,TRUE,16
1995,16,67932000,13976693076,318162623824,18689760662247,0.2855121227809185,FALSE,16
1995,1601,1504000,1361534838,318162623824,18689760662247,0.06488938504753591,FALSE,16
1995,1602,4892000,4392808984,318162623824,18689760662247,0.06541821801904939,FALSE,16
1995,1603,415000,83881530,318162623824,18689760662247,0.2906272507984309,FALSE,16
1995,1604,7763000,5132217127,318162623824,18689760662247,0.08885444220963312,FALSE,16
1995,1605,53358000,3006223862,318162623824,18689760662247,1.0426362143023868,TRUE,16
1996,16,116188576,15195230359,382644673469,19955898450558,0.3987785168478241,FALSE,16
1996,1601,5457165,1671399251,382644673469,19955898450558,0.17027955045748008,FALSE,16
1996,1602,11298676,4442621077,382644673469,19955898450558,0.1326367572111762,FALSE,16
1996,1603,323499,80230761,382644673469,19955898450558,0.21028468490100338,FALSE,16
1996,1604,24623708,5836920724,382644673469,19955898450558,0.22001144361596456,FALSE,16
1996,1605,74485528,3164058551,382644673469,19955898450558,1.227730379127571,TRUE,16
1997,16,110433296,14441885104,440187616975,20833416309207,0.36190853056813466,FALSE,16
1997,1601,2425534,1664090864,440187616975,20833416309207,0.06898473521135041,FALSE,16
1997,1602,10650368,3977445341,440187616975,20833416309207,0.1267310593423354,FALSE,16
1997,1603,433714,87370701,440187616975,20833416309207,0.2349418001927552,FALSE,16
1997,1604,24448436,5602262497,440187616975,20833416309207,0.2065429135827851,FALSE,16
1997,1605,72475248,3110715670,440187616975,20833416309207,1.1026865172192406,TRUE,16
1998,16,72024960,15006705229,469301386869,21012298624726,0.21489158071950204,FALSE,16
1998,1601,2647363,1678407369,469301386869,21012298624726,0.07062164734909032,FALSE,16
1998,1602,12629067,4282441689,469301386869,21012298624726,0.1320387899906792,FALSE,16
1998,1603,215174,74376138,469301386869,21012298624726,0.12953224608362593,FALSE,16
1998,1604,13462101,5811992719,469301386869,21012298624726,0.10370734347111289,FALSE,16
1998,1605,43071256,3159487292,469301386869,21012298624726,0.6103692558580666,FALSE,16
1999,16,83637224,14465381269,545051238195,21788133129929,0.23112792184725284,FALSE,16
1999,1601,2434196,1248509233,545051238195,21788133129929,0.07793750087498055,FALSE,16
1999,1602,18613814,4120166027,545051238195,21788133129929,0.1805940105602607,FALSE,16
1999,1603,467992,108045198,545051238195,21788133129929,0.17314727027254956,FALSE,16
1999,1604,12601388,5486942494,545051238195,21788133129929,0.09180591530754957,FALSE,16
1999,1605,49519836,3496367357,545051238195,21788133129929,0.5661673628164875,FALSE,16
2000,16,104812740,14892800124.823,665177358120,25175799852569.816,0.26636890957691495,FALSE,16
2000,1601,3491288,1237609043.053,665177358120,25175799852569.816,0.10676969965116088,FALSE,16
2000,1602,34746410,4200716359.8600006,665177358120,25175799852569.816,0.3130634746694388,FALSE,16
2000,1603,899309,82106591.328,665177358120,25175799852569.816,0.4145498252511817,FALSE,16
2000,1604,7520852,5458777122.706,665177358120,25175799852569.816,0.052145579601061066,FALSE,16
2000,1605,58154881,3900971389.875,665177358120,25175799852569.816,0.5642339648823231,FALSE,16
