period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1992,13,25962000,1061864487,184779539480,9822734094946,1.2997132798725288,TRUE,13
1992,1301,346000,157159276,184779539480,9822734094946,0.11703468394488609,FALSE,13
1992,1302,25616000,904705209,184779539480,9822734094946,1.505160217313685,TRUE,13
1993,13,22308000,1084295577,207545660288,11315396833376,1.1216802732497368,TRUE,13
1993,1301,55000,212684491,207545660288,11315396833376,0.014098827592229102,FALSE,13
1993,1302,22253000,871611076,207545660288,11315396833376,1.3919446305001877,TRUE,13
1994,13,23335196,1360024623,242474249720,15033279859979,1.063782398021462,TRUE,13
1994,1301,524942,263305718,242474249720,15033279859979,0.12360588524879425,FALSE,13
1994,1302,22810256,1049217033,242474249720,15033279859979,1.3478853258930041,TRUE,13
1995,13,23769000,1851496160,318162623824,18689760662247,0.754123848821063,FALSE,13
1995,1301,585000,415976966,318162623824,18689760662247,0.0826116247147683,FALSE,13
1995,1302,23184000,1374304763,318162623824,18689760662247,0.9909686074859644,FALSE,13
1996,13,29502112,1833178126,382644673469,19955898450558,0.8393132012249588,FALSE,13
1996,1301,766625,275708562,382644673469,19955898450558,0.14501346760727296,FALSE,13
1996,1302,28735488,1557469557,382644673469,19955898450558,0.9622205404535903,FALSE,13
1997,13,31709404,1987240455,440187616975,20833416309207,0.7551971298797329,FALSE,13
1997,1301,1794246,314640035,440187616975,20833416309207,0.2698924130081892,FALSE,13
1997,1302,29915160,1613743894,440187616975,20833416309207,0.8773631489128647,FALSE,13
1998,13,36116436,2077591428,469301386869,21012298624726,0.7783348369192111,FALSE,13
1998,1301,402091,319497587,469301386869,21012298624726,0.0563479987881578,FALSE,13
1998,1302,35714344,1649557898,469301386869,21012298624726,0.969386217250839,FALSE,13
1999,13,43516408,2037693670,545051238195,21788133129929,0.853683393501649,FALSE,13
1999,1301,505645,286706184,545051238195,21788133129929,0.07050036190716612,FALSE,13
1999,1302,43010760,1539216619,545051238195,21788133129929,1.1170177194312139,TRUE,13
2000,13,43385203,1959385500.461,665177358120,25175799852569.816,0.8380454322481088,FALSE,13
2000,1301,910243,293492016.36899996,665177358120,25175799852569.816,0.11738345149431688,FALSE,13
2000,1302,42474960,1573999904.4549997,665177358120,25175799852569.816,1.0213488312527768,TRUE,13
