period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1992,1003,4000,1756895101,184779539480,9822734094946,1.2102989786411263e-4,FALSE,10
1992,1004,14000,178544153,184779539480,9822734094946,0.004168318641114865,FALSE,10
1992,1005,2812000,7154242824,184779539480,9822734094946,0.020894411669229757,FALSE,10
1992,1006,8000,3287182069,184779539480,9822734094946,1.2937332351455454e-4,FALSE,10
1992,1008,7000,118084846,184779539480,9822734094946,0.003151246524943448,FALSE,10
1993,1004,2000,246178471,207545660288,11315396833376,4.4293098092163506e-4,FALSE,10
1993,1005,6221000,6614854564,207545660288,11315396833376,0.05127386241985346,FALSE,10
1993,1006,61000,3357237439,207545660288,11315396833376,9.906127420246066e-4,FALSE,10
1993,1008,22000,145841172,207545660288,11315396833376,0.008224294769518178,FALSE,10
1994,1001,14284782,13269151681,242474249720,15033279859979,0.06674497529025024,FALSE,10
1994,1003,259,2170562897,242474249720,15033279859979,7.398020105324989e-6,FALSE,10
1994,1004,3614,247025107,242474249720,15033279859979,9.070582345476245e-4,FALSE,10
1994,1005,4564048,8355020923,242474249720,15033279859979,0.03386809580506589,FALSE,10
1994,1006,19084,4999286392,242474249720,15033279859979,2.3667343246010756e-4,FALSE,10
1994,1007,20209,835660474,242474249720,15033279859979,0.0014993501974315602,FALSE,10
1994,1008,35003,202248420,242474249720,15033279859979,0.010730210669283527,FALSE,10
1995,1001,72023000,17007734203,318162623824,18689760662247,0.24875930085444653,FALSE,10
1995,1004,1000,307840930,318162623824,18689760662247,1.9082190097933385e-4,FALSE,10
1995,1005,13230000,10806138820,318162623824,18689760662247,0.07191904009245581,FALSE,10
1995,1006,312000,6074161114,318162623824,18689760662247,0.003017330392151328,FALSE,10
1995,1007,117000,814077793,318162623824,18689760662247,0.008442567356748898,FALSE,10
1995,1008,23000,210480892,318162623824,18689760662247,0.006419034957446204,FALSE,10
1996,1001,21865816,20428027537,382644673469,19955898450558,0.055823217917305636,FALSE,10
1996,1003,2827,3754479804,382644673469,19955898450558,3.926916339994282e-5,FALSE,10
1996,1004,9001,404355721,382644673469,19955898450558,0.0011609213086217333,FALSE,10
1996,1005,17554612,12745829829,382644673469,19955898450558,0.0718288200373773,FALSE,10
1996,1006,1083137,6047278047,382644673469,19955898450558,0.009341122495194556,FALSE,10
1996,1007,120160,1048754318,382644673469,19955898450558,0.0059753282898403525,FALSE,10
1996,1008,139329,256889661,382644673469,19955898450558,0.028285932947437985,FALSE,10
1997,1001,76586360,17996501926,440187616975,20833416309207,0.2014123064800994,FALSE,10
1997,1004,3543,372115210,440187616975,20833416309207,4.5062616164347544e-4,FALSE,10
1997,1005,21265152,10107817375,440187616975,20833416309207,0.09957120797374715,FALSE,10
1997,1006,1194034,6186915933,440187616975,20833416309207,0.009134087124043717,FALSE,10
1997,1007,78898,764317073,440187616975,20833416309207,0.004885568476356801,FALSE,10
1997,1008,85954,248352083,440187616975,20833416309207,0.016380266239036666,FALSE,10
1998,1001,27199340,15354468293,469301386869,21012298624726,0.0793131704505298,FALSE,10
1998,1002,17790,101614894,469301386869,21012298624726,0.007838632545114682,FALSE,10
1998,1003,349,2107368648,469301386869,21012298624726,7.414922889975294e-6,FALSE,10
1998,1004,1539,280322602,469301386869,21012298624726,2.458115191577973e-4,FALSE,10
1998,1005,35209976,9088340688,469301386869,21012298624726,0.17346140389168943,FALSE,10
1998,1006,2046836,7877561673,469301386869,21012298624726,0.011633568772901672,FALSE,10
1998,1007,80032,752757532,469301386869,21012298624726,0.004760255758130626,FALSE,10
1998,1008,89937,268253315,469301386869,21012298624726,0.01501118668279816,FALSE,10
1999,1001,45385892,14292058461,545051238195,21788133129929,0.12694300683798662,FALSE,10
1999,1002,259,199579471,545051238195,21788133129929,5.1876012542818566e-5,FALSE,10
1999,1003,226,2365027001,545051238195,21788133129929,3.819926665584003e-6,FALSE,10
1999,1004,136,249982959,545051238195,21788133129929,2.1747592845549962e-5,FALSE,10
1999,1005,7865930,8711414673,545051238195,21788133129929,0.036094753460653314,FALSE,10
1999,1006,2260727,6242137355,545051238195,21788133129929,0.014477630554718393,FALSE,10
1999,1007,705007,663600331,545051238195,21788133129929,0.04246875453668023,FALSE,10
1999,1008,116810,231612214,545051238195,21788133129929,0.020160497990865466,FALSE,10
2000,1001,76439615,13592640654.078,665177358120,25175799852569.816,0.21284354058985896,FALSE,10
2000,1004,3799,279817681.666,665177358120,25175799852569.816,5.138542571017625e-4,FALSE,10
2000,1005,3769782,8749732593.15,665177358120,25175799852569.816,0.016306744830091438,FALSE,10
2000,1006,288895,5897336126.096001,665177358120,25175799852569.816,0.0018540863780456948,FALSE,10
2000,1007,9680,730800461.622,665177358120,25175799852569.816,5.013284644101691e-4,FALSE,10
2000,1008,24819,217171377.356,665177358120,25175799852569.816,0.004325412317541349,FALSE,10
