period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1992,21,74992000,7534062683,184779539480,9822734094946,0.5291322283096733,FALSE,21
1992,2101,12769000,926170032,184779539480,9822734094946,0.7328999124363481,FALSE,21
1992,2102,16244000,199517884,184779539480,9822734094946,4.32802397523678,TRUE,21
1992,2103,16030000,1103286415,184779539480,9822734094946,0.7723670872786912,FALSE,21
1992,2104,7071000,497060825,184779539480,9822734094946,0.7562228715584256,FALSE,21
1992,2105,202000,444578338,184779539480,9822734094946,0.024153583814323153,FALSE,21
1992,2106,22676000,4363449052,184779539480,9822734094946,0.27625811626613,FALSE,21
1993,21,89160000,9095652626,207545660288,11315396833376,0.5344318427351801,FALSE,21
1993,2101,14756000,1110020913,207545660288,11315396833376,0.7247590015210239,FALSE,21
1993,2102,19222000,246826519,207545660288,11315396833376,4.245832792988971,TRUE,21
1993,2103,22064000,1413154818,207545660288,11315396833376,0.8512372848539085,FALSE,21
1993,2104,9018000,608533693,207545660288,11315396833376,0.8079448824092615,FALSE,21
1993,2105,910000,489198824,207545660288,11315396833376,0.10141731779189092,FALSE,21
1993,2106,23190000,5227917844,207545660288,11315396833376,0.24183999603932627,FALSE,21
1994,21,106521944,13449033249,242474249720,15033279859979,0.49106178092938096,FALSE,21
1994,2101,21880870,1668812948,242474249720,15033279859979,0.8129148242288691,FALSE,21
1994,2102,19597048,352415556,242474249720,15033279859979,3.447654236563334,TRUE,21
1994,2103,18733096,1956178443,242474249720,15033279859979,0.5937302935251946,FALSE,21
1994,2104,10597823,772095968,242474249720,15033279859979,0.8510077115489643,FALSE,21
1994,2105,767951,961480037,242474249720,15033279859979,0.04952008220339389,FALSE,21
1994,2106,34945152,7589143830,242474249720,15033279859979,0.28548432552540803,FALSE,21
1995,21,136316992,16756021078,318162623824,18689760662247,0.47789630942132516,FALSE,21
1995,2101,47946000,2261974548,318162623824,18689760662247,1.2451430463353161,TRUE,21
1995,2102,20857000,416450853,318162623824,18689760662247,2.9419999807749773,TRUE,21
1995,2103,17870000,2452004385,318162623824,18689760662247,0.428112482116621,FALSE,21
1995,2104,11138000,871633805,318162623824,18689760662247,0.7506331300471315,FALSE,21
1995,2105,1034000,1233210843,318162623824,18689760662247,0.049253577939509574,FALSE,21
1995,2106,37472000,9342604271,318162623824,18689760662247,0.23560988112179615,FALSE,21
1996,21,158613408,17346026326,382644673469,19955898450558,0.47688702722803017,FALSE,21
1996,2101,45776356,2424111512,382644673469,19955898450558,0.9848367290108461,FALSE,21
1996,2102,31028702,478820843,382644673469,19955898450558,3.3796067949425956,TRUE,21
1996,2103,22220576,2619209698,382644673469,19955898450558,0.44244638950033355,FALSE,21
1996,2104,13823903,1016562798,382644673469,19955898450558,0.7092054732568611,FALSE,21
1996,2105,1438230,1272296275,382644673469,19955898450558,0.05895432901975891,FALSE,21
1996,2106,44325648,9535025255,382644673469,19955898450558,0.24244255862879774,FALSE,21
1997,21,200927488,16539671238,440187616975,20833416309207,0.5749567184959544,FALSE,21
1997,2101,42277288,2405145138,440187616975,20833416309207,0.83193328941063,FALSE,21
1997,2102,38027388,490269414,440187616975,20833416309207,3.670999851681043,TRUE,21
1997,2103,32597568,2703600072,440187616975,20833416309207,0.5706442188504821,FALSE,21
1997,2104,24803696,1072504340,440187616975,20833416309207,1.094561108270995,TRUE,21
1997,2105,2114467,1145224783,440187616975,20833416309207,0.08738418600732477,FALSE,21
1997,2106,61107084,8535404748,440187616975,20833416309207,0.3388364406242372,FALSE,21
1998,21,214311552,16696057353,469301386869,21012298624726,0.5747161219655124,FALSE,21
1998,2101,49485292,2308370044,469301386869,21012298624726,0.9598258323689544,FALSE,21
1998,2102,38521492,524194798,469301386869,21012298624726,3.290274408877956,TRUE,21
1998,2103,39127836,2754658153,469301386869,21012298624726,0.6359747081185819,FALSE,21
1998,2104,17127804,1064410918,469301386869,21012298624726,0.7204669954686904,FALSE,21
1998,2105,3098544,1310191709,469301386869,21012298624726,0.10588746408521572,FALSE,21
1998,2106,66950584,8552921787,469301386869,21012298624726,0.35047867293423507,FALSE,21
1999,21,239413664,16367146264,545051238195,21788133129929,0.584734420419044,FALSE,21
1999,2101,46079716,2020891313,545051238195,21788133129929,0.9114850007961578,FALSE,21
1999,2102,39601136,529909578,545051238195,21788133129929,2.987366899267801,TRUE,21
1999,2103,61881608,2750183976,545051238195,21788133129929,0.8994614045389251,FALSE,21
1999,2104,15129965,1085838217,545051238195,21788133129929,0.5570003782426374,FALSE,21
1999,2105,2596659,1360202676,545051238195,21788133129929,0.076312202012926,FALSE,21
1999,2106,74124576,8445227878,545051238195,21788133129929,0.35085974159344263,FALSE,21
2000,21,265060292,16458069921.993998,665177358120,25175799852569.816,0.609553161828809,FALSE,21
2000,2101,55761213,2041434662.309,665177358120,25175799852569.816,1.0338143292157826,TRUE,21
2000,2102,39404548,562950965.213,665177358120,25175799852569.816,2.649241816420122,TRUE,21
2000,2103,70541008,2911450426.069,665177358120,25175799852569.816,0.9170184655844716,FALSE,21
2000,2104,19576298,1125052318.386,665177358120,25175799852569.816,0.6585726151536914,FALSE,21
2000,2105,3191099,1222489240.4199998,665177358120,25175799852569.816,0.0987963845324029,FALSE,21
2000,2106,76586126,8356593328.597,665177358120,25175799852569.816,0.34686993059910504,FALSE,21
