period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1992,14,29561000,283085201,184779539480,9822734094946,5.55111804357114,TRUE,14
1992,1401,27000,96539183,184779539480,9822734094946,0.01486752414059617,FALSE,14
1992,1402,2000,8645527,184779539480,9822734094946,0.012297505671544941,FALSE,14
1992,1403,19803000,37131616,184779539480,9822734094946,28.3508212800198,TRUE,14
1992,1404,9729000,140768872,184779539480,9822734094946,3.6740078519181236,TRUE,14
1993,14,30192000,285552405,207545660288,11315396833376,5.764507294221138,TRUE,14
1993,1401,22000,123082157,207545660288,11315396833376,0.009745041988986276,FALSE,14
1993,1402,22000,9010045,207545660288,11315396833376,0.1331226190390837,FALSE,14
1993,1403,24207000,37183530,207545660288,11315396833376,35.4933086535019,TRUE,14
1993,1404,5941000,116276677,207545660288,11315396833376,2.785627704273155,TRUE,14
1994,14,27131348,334859592,242474249720,15033279859979,5.023388260592115,TRUE,14
1994,1401,5537,142280415,242474249720,15033279859979,0.0024127788566352818,FALSE,14
1994,1403,22115734,36832841,242474249720,15033279859979,37.226675850272215,TRUE,14
1994,1404,5010076,148858488,242474249720,15033279859979,2.08669429499602,TRUE,14
1995,14,28449000,429026419,318162623824,18689760662247,3.895269848866948,TRUE,14
1995,1401,14000,162573183,318162623824,18689760662247,0.005058639225054999,FALSE,14
1995,1402,9000,5716958,318162623824,18689760662247,0.09247664984710652,FALSE,14
1995,1403,17704000,32568012,318162623824,18689760662247,31.93263316288763,TRUE,14
1995,1404,10722000,228141079,318162623824,18689760662247,2.7607487998858513,TRUE,14
1996,14,27352772,389495527,382644673469,19955898450558,3.662473440326278,TRUE,14
1996,1401,35491,159597421,382644673469,19955898450558,0.011597596109875787,FALSE,14
1996,1402,1,8381619,382644673469,19955898450558,6.222253457426078e-6,FALSE,14
1996,1403,16031435,33141210,382644673469,19955898450558,25.22781577618144,TRUE,14
1996,1404,11285844,188375275,382644673469,19955898450558,3.1245376100955573,TRUE,14
1997,14,32033812,391525505,440187616975,20833416309207,3.8723199643853254,TRUE,14
1997,1401,129756,141760369,440187616975,20833416309207,0.0433206820103238,FALSE,14
1997,1402,140,5984711,440187616975,20833416309207,0.0011071527002446714,FALSE,14
1997,1403,17338200,29924395,440187616975,20833416309207,27.422137286313543,TRUE,14
1997,1404,14565716,213856030,440187616975,20833416309207,3.2235395926016817,TRUE,14
1998,14,33030964,381843553,469301386869,21012298624726,3.873089322202775,TRUE,14
1998,1401,177677,140180174,469301386869,21012298624726,0.05675006257016527,FALSE,14
1998,1403,16430405,32021201,469301386869,21012298624726,22.973775808718806,TRUE,14
1998,1404,16422881,206310908,469301386869,21012298624726,3.564091805350302,TRUE,14
1999,14,24072072,397340056,545051238195,21788133129929,2.4217751286774587,TRUE,14
1999,1401,99436,138901158,545051238195,21788133129929,0.028616760507823604,FALSE,14
1999,1402,119,3355155,545051238195,21788133129929,0.001417806825415095,FALSE,14
1999,1403,14375582,31826432,545051238195,21788133129929,18.05594289341644,TRUE,14
1999,1404,9596935,223257312,545051238195,21788133129929,1.71834178681011,TRUE,14
2000,14,26114151,424405662.702,665177358120,25175799852569.816,2.328844872013306,TRUE,14
2000,1401,250004,127118660.069,665177358120,25175799852569.816,0.0744360759401572,FALSE,14
2000,1403,17104500,35561237.955,665177358120,25175799852569.816,18.204524159012127,TRUE,14
2000,1404,8759647,256083483.277,665177358120,25175799852569.816,1.294645469844149,TRUE,14
