period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1992,20,142654000,10978224866,184779539480,9822734094946,0.6907650229850893,FALSE,20
1992,2001,45860000,399943125,184779539480,9822734094946,6.095569986496863,TRUE,20
1992,2002,6165000,670999171,184779539480,9822734094946,0.48841568744137004,FALSE,20
1992,2003,1384000,526095357,184779539480,9822734094946,0.13984602563726578,FALSE,20
1992,2004,919000,821647396,184779539480,9822734094946,0.059457758881158396,FALSE,20
1992,2005,8267000,1990161912,184779539480,9822734094946,0.22081981135596418,FALSE,20
1992,2006,11487000,120152310,184779539480,9822734094946,5.0822146478450305,TRUE,20
1992,2007,3609000,357288868,184779539480,9822734094946,0.5369649077527734,FALSE,20
1992,2008,29282000,2857434378,184779539480,9822734094946,0.5447571989432689,FALSE,20
1992,2009,35681000,3234422251,184779539480,9822734094946,0.5864335503936056,FALSE,20
1993,20,174580000,11196696982,207545660288,11315396833376,0.8500817579430603,FALSE,20
1993,2001,39144000,446819808,207545660288,11315396833376,4.776270532244774,TRUE,20
1993,2002,22907000,671613076,207545660288,11315396833376,1.8595386319571388,TRUE,20
1993,2003,8615000,536122261,207545660288,11315396833376,0.8760876814199892,FALSE,20
1993,2004,1344000,804512349,207545660288,11315396833376,0.09107992964232534,FALSE,20
1993,2005,8603000,2100812461,207545660288,11315396833376,0.2232640356407717,FALSE,20
1993,2006,12783000,122663504,207545660288,11315396833376,5.681637937708689,TRUE,20
1993,2007,1933000,412074041,207545660288,11315396833376,0.25574828491032603,FALSE,20
1993,2008,28718000,2896087919,207545660288,11315396833376,0.5406280584345992,FALSE,20
1993,2009,50533000,3205966399,207545660288,11315396833376,0.8593542873678763,FALSE,20
1994,20,219059616,15569091181,242474249720,15033279859979,0.8723427943944942,FALSE,20
1994,2001,44942780,592122892,242474249720,15033279859979,4.705829624383322,TRUE,20
1994,2002,21659372,1446474102,242474249720,15033279859979,0.9283747419782328,FALSE,20
1994,2003,8436864,771896407,242474249720,15033279859979,0.6776573408295975,FALSE,20
1994,2004,5436560,1112466611,242474249720,15033279859979,0.3029879233233482,FALSE,20
1994,2005,12906013,2932757684,242474249720,15033279859979,0.27283748343259995,FALSE,20
1994,2006,18356086,213243623,242474249720,15033279859979,5.336937899259891,TRUE,20
1994,2007,1928673,637999322,242474249720,15033279859979,0.1874245607562302,FALSE,20
1994,2008,23618572,3439992344,242474249720,15033279859979,0.42568101202356473,FALSE,20
1994,2009,81774688,4420359706,242474249720,15033279859979,1.1469629852180867,TRUE,20
1995,20,277934016,19435299476,318162623824,18689760662247,0.8400498259469876,FALSE,20
1995,2001,49227000,654715884,318162623824,18689760662247,4.416772933054874,TRUE,20
1995,2002,24442000,1736239202,318162623824,18689760662247,0.8269547809175898,FALSE,20
1995,2003,7861000,910824663,318162623824,18689760662247,0.5069879005698067,FALSE,20
1995,2004,2749000,1824197431,318162623824,18689760662247,0.08852327658420804,FALSE,20
1995,2005,14351000,3706009998,318162623824,18689760662247,0.22747315865955536,FALSE,20
1995,2006,25352000,244351485,318162623824,18689760662247,6.094692852555084,TRUE,20
1995,2007,2515000,799442477,318162623824,18689760662247,0.1848014394743535,FALSE,20
1995,2008,27235000,3859169515,318162623824,18689760662247,0.41456067665464463,FALSE,20
1995,2009,124202000,5682743256,318162623824,18689760662247,1.2838820718217225,TRUE,20
1996,20,265134688,20451116076,382644673469,19955898450558,0.6761221289702769,FALSE,20
1996,2001,53572088,659217316,382644673469,19955898450558,4.238240331616574,TRUE,20
1996,2002,9660721,1763090103,382644673469,19955898450558,0.2857660589779962,FALSE,20
1996,2003,9315382,780474484,382644673469,19955898450558,0.6224687778502445,FALSE,20
1996,2004,5390398,1650830556,382644673469,19955898450558,0.17029188262039352,FALSE,20
1996,2005,21937336,3782387178,382644673469,19955898450558,0.30247780830242654,FALSE,20
1996,2006,12915492,239520759,382644673469,19955898450558,2.812181899715087,TRUE,20
1996,2007,4075508,889705813,382644673469,19955898450558,0.23889713142831173,FALSE,20
1996,2008,30365984,4192642049,382644673469,19955898450558,0.37772452722013805,FALSE,20
1996,2009,117901776,6472660399,382644673469,19955898450558,0.9499771050399447,FALSE,20
1997,20,280926560,19048190088,440187616975,20833416309207,0.6980101791410663,FALSE,20
1997,2001,54185328,671642406,440187616975,20833416309207,3.818266780897033,TRUE,20
1997,2002,11705430,1713414326,440187616975,20833416309207,0.3233312264535912,FALSE,20
1997,2003,7251369,615166160,440187616975,20833416309207,0.55789213602364085,FALSE,20
1997,2004,5711399,1732430367,440187616975,20833416309207,0.156030458501228,FALSE,20
1997,2005,28194880,3612960486,440187616975,20833416309207,0.36934286177427467,FALSE,20
1997,2006,11853316,243552293,440187616975,20833416309207,2.3034050304920552,TRUE,20
1997,2007,5426175,819133533,440187616975,20833416309207,0.31351748183431133,FALSE,20
1997,2008,48319800,4019047150,440187616975,20833416309207,0.5690162877968112,FALSE,20
1997,2009,108278856,5601762048,440187616975,20833416309207,0.9148326857556053,FALSE,20
1998,20,369705696,19948431230,469301386869,21012298624726,0.8297917650641378,FALSE,20
1998,2001,59109440,615898715,469301386869,21012298624726,4.297038784541856,TRUE,20
1998,2002,15275572,1825405372,469301386869,21012298624726,0.3746794585523646,FALSE,20
1998,2003,10209352,547806115,469301386869,21012298624726,0.834435992422854,FALSE,20
1998,2004,5661694,1987372739,469301386869,21012298624726,0.12755244610388214,FALSE,20
1998,2005,29725240,3738389747,469301386869,21012298624726,0.35601026434534305,FALSE,20
1998,2006,11886660,223544549,469301386869,21012298624726,2.3807702277486267,TRUE,20
1998,2007,7174976,845059977,469301386869,21012298624726,0.3801496945715589,FALSE,20
1998,2008,54109728,3918249380,469301386869,21012298624726,0.618308196892276,FALSE,20
1998,2009,176553024,6224250530,469301386869,21012298624726,1.2700178421600616,TRUE,20
1999,20,354039744,20777072999,545051238195,21788133129929,0.6811618903551485,FALSE,20
1999,2001,67826144,623142602,545051238195,21788133129929,4.351032966717358,TRUE,20
1999,2002,20077684,1857517803,545051238195,21788133129929,0.43207915949071707,FALSE,20
1999,2003,7271519,631704890,545051238195,21788133129929,0.46014382060635173,FALSE,20
1999,2004,3354902,2199662633,545051238195,21788133129929,0.06096863205702509,FALSE,20
1999,2005,43889324,3885452103,545051238195,21788133129929,0.4515439437212705,FALSE,20
1999,2006,11067695,207882902,545051238195,21788133129929,2.1282424495514713,TRUE,20
1999,2007,8172148,831823176,545051238195,21788133129929,0.39272441054635515,FALSE,20
1999,2008,56497692,3911709676,545051238195,21788133129929,0.5773601193543706,FALSE,20
1999,2009,135882640,6589583816,545051238195,21788133129929,0.8243064143044438,FALSE,20
2000,20,342255166,19599491906.034,665177358120,25175799852569.816,0.6609232329038339,FALSE,20
2000,2001,77316246,604314381.429,665177358120,25175799852569.816,4.84232181650629,TRUE,20
2000,2002,8262867,1498385186.16,665177358120,25175799852569.816,0.20871473510408575,FALSE,20
2000,2003,8416368,629506210.9809998,665177358120,25175799852569.816,0.5060233022159899,FALSE,20
2000,2004,4466121,2146544194.281,665177358120,25175799852569.816,0.07874744470008331,FALSE,20
2000,2005,34208903,3600954252.6069994,665177358120,25175799852569.816,0.3595566810476991,FALSE,20
2000,2006,12755451,201487657.765,665177358120,25175799852569.816,2.3960351769419264,TRUE,20
2000,2007,9617215,784044104.118,665177358120,25175799852569.816,0.4642529276624133,FALSE,20
2000,2008,46410035,3737807921.5360007,665177358120,25175799852569.816,0.469938185006096,FALSE,20
2000,2009,140801960,6341416712.155001,665177358120,25175799852569.816,0.8403655234608889,FALSE,20
