typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","13","Lac; gums, resins and other vegetable saps and extracts","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"25962000","25962000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","1301","Lac; natural gums, resins, gum-resins and balsams","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70191","false","-1","N/A",,"false","70191","false",,"false",,"346000","346000","0","true","false",
"C","A","19920101","1992","52","1992","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","1302","Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5446019","false","-1","N/A",,"false","5446019","false",,"false",,"25616000","25616000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","13","Lac; gums, resins and other vegetable saps and extracts","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"22308000","22308000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","1301","Lac; natural gums, resins, gum-resins and balsams","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17586","false","-1","N/A",,"false","17586","false",,"false",,"55000","55000","0","true","false",
"C","A","19930101","1993","52","1993","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","1302","Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3507464","false","-1","N/A",,"false","3507464","false",,"false",,"22253000","22253000","0","true","false",
"C","A","19940101","1994","52","1994","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","13","Lac; gums, resins and other vegetable saps and extracts","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"23335196","23335196","0","true","false",
"C","A","19940101","1994","52","1994","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","1301","Lac; natural gums, resins, gum-resins and balsams","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79532","false","-1","N/A",,"false","79532","false",,"false",,"524942","524942","0","true","false",
"C","A","19940101","1994","52","1994","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","1302","Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5799359","false","-1","N/A",,"false","5799359","false",,"false",,"22810256","22810256","0","true","false",
"C","A","19950101","1995","52","1995","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","13","Lac; gums, resins and other vegetable saps and extracts","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"23769000","23769000","0","true","false",
