typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19910101","1991","52","1991","-2","-2","ALL","X","Export","0","W00","World","0","W00","World","GG","GG","true","-2","ALL","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"false","-1","n/a",,"false","5221756690155","false",,"false",,"7665683262709","7665683262709","0","true","false",
"C","A","19900101","1990","52","1990","-2","-2","ALL","X","Export","0","W00","World","0","W00","World","GG","GG","true","-2","ALL","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","n/a",,"false","-1","n/a",,"true","3522492221981","false",,"false",,"5506762919445","5506762919445","0","true","false",
