typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19900101","1990","52","1990","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0407","Birds' eggs, in shell; fresh, preserved or cooked","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12155","false","-1","N/A",,"false","705","false",,"false",,"7128","7128","0","true","false",
"C","A","19910101","1991","52","1991","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0407","Birds' eggs, in shell; fresh, preserved or cooked","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4224","false","-1","N/A",,"false","245","false",,"false",,"3412","3412","0","true","false",
"C","A","19900101","1990","52","1990","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0405","Butter and other fats and oils derived from milk","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63152","false","-1","N/A",,"false","63152","false",,"false",,"4043","4043","0","true","false",
"C","A","19910101","1991","52","1991","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0405","Butter and other fats and oils derived from milk","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10687","false","-1","N/A",,"false","10687","false",,"false",,"786","786","0","true","false",
"C","A","19900101","1990","52","1990","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0406","Cheese and curd","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1825","false","-1","N/A",,"false","1825","false",,"false",,"3086","3086","0","true","false",
"C","A","19910101","1991","52","1991","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0406","Cheese and curd","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3789","false","-1","N/A",,"false","3789","false",,"false",,"14854","14854","0","true","false",
"C","A","19900101","1990","52","1990","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0404","Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","299","false","-1","N/A",,"false","299","false",,"false",,"1430","1430","0","true","false",
"C","A","19910101","1991","52","1991","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0404","Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","105","false","-1","N/A",,"false","105","false",,"false",,"359","359","0","true","false",
"C","A","19900101","1990","52","1990","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0403","Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","20","false","-1","N/A",,"false","20","false",,"false",,"97","97","0","true","false",
"C","A","19910101","1991","52","1991","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0403","Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2109","false","-1","N/A",,"false","2142","false",,"false",,"5399","5399","0","true","false",
"C","A","19900101","1990","52","1990","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0410","Edible products of animal origin; not elsewhere specified or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2437","false","-1","N/A",,"false","2437","false",,"false",,"9991","9991","0","true","false",
"C","A","19910101","1991","52","1991","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0410","Edible products of animal origin; not elsewhere specified or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","397","false","-1","N/A",,"false","397","false",,"false",,"561","561","0","true","false",
"C","A","19900101","1990","52","1990","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H0","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","560","false","-1","N/A",,"false","560","false",,"false",,"1645","1645","0","true","false",
